IV,Variables
0.02201482683816336,NHIA_FEMALE2012_1
0.010853764564545842,NHIA_FEMALE2012_2
0.0077492474178882395,NHIA_FEMALE2012_3
0.018699943212492347,NHIA_FEMALE2012_4
0.015353184248611467,NHIA_FEMALE2012_5
0.01090602592559137,NHIA_FEMALE2012_6
0.01344274341342896,NHIA_FEMALE2012_7
0.0064619980689496394,NHIA_FEMALE2012_8
0.021529925019808906,NHIA_FEMALE2012_9
0.04795823102643387,NHIA_FEMALE2012_10
0.043690723270462126,NHIA_FEMALE2012_11
0.04376460849800482,NHIA_FEMALE2012_12
0.03170391377197706,NHIA_FEMALE2012_13
0.010193305447945496,NHIA_FEMALE2012_14
0.005168448240578238,NHIA_FEMALE2012_15
0.004261123071927134,NHIA_FEMALE2012_16
0.01148916865843803,NHIA_FEMALE2012_17
0.009398642964839698,NHIA_FEMALE2012_18
0.036114644360532286,NHIA_FEMALEPC_OF_TOTAL
0.01346855182570329,NHIA_FEMALEPC1_2012
0.012708151926462692,NHIA_FEMALEPC2_2012
0.014385762363019888,NHIA_FEMALEPC3_2012
0.019842300222533554,NHIA_FEMALEPC4_2012
0.02190272921408982,NHIA_FEMALEPC5_2012
0.024814323355694373,NHIA_FEMALEPC6_2012
0.009249291282679734,NHIA_FEMALEPC7_2012
0.016700769477679987,NHIA_FEMALEPC8_2012
0.03504610003410163,NHIA_FEMALEPC9_2012
0.03705105382016947,NHIA_FEMALEPC10_2012
0.0283531004111152,NHIA_FEMALEPC11_2012
0.018310807691936513,NHIA_FEMALEPC12_2012
0.04572135597888853,NHIA_FEMALEPC13_2012
0.03860182850332391,NHIA_FEMALEPC14_2012
0.04582241379686071,NHIA_FEMALEPC15_2012
0.024317747563464314,NHIA_FEMALEPC16_2012
0.0110753722927126,NHIA_FEMALEPC17_2012
0.010865794346902291,NHIA_FEMALEPC18_2012
0.06904029908052425,NHAA_MALE2012_0
0.04173761996200387,NHAA_MALE2012_1
0.041878133030756076,NHAA_MALE2012_2
0.03877313895956352,NHAA_MALE2012_3
0.043465351054424034,NHAA_MALE2012_4
0.03054367478093565,NHAA_MALE2012_5
0.04825284115535277,NHAA_MALE2012_6
0.0400167619406112,NHAA_MALE2012_7
0.0366211900149082,NHAA_MALE2012_8
0.06584611450611422,NHAA_MALE2012_9
0.04690640953990252,NHAA_MALE2012_10
0.029858219251959108,NHAA_MALE2012_11
0.03242350678428838,NHAA_MALE2012_12
0.028529931209792563,NHAA_MALE2012_13
0.027167993363828025,NHAA_MALE2012_14
0.022597496477954948,NHAA_MALE2012_15
0.022330054995462492,NHAA_MALE2012_16
0.02315886416628614,NHAA_MALE2012_17
0.015610183926987719,NHAA_MALE2012_18
0.1326080976805071,NHAA_MALEPC_OF_TOTAL
0.04755417861460022,NHAA_MALEPC1_2012
0.01872421515728491,NHAA_MALEPC2_2012
0.005881895529684016,NHAA_MALEPC3_2012
0.007944426995581119,NHAA_MALEPC4_2012
0.00796201425808012,NHAA_MALEPC5_2012
0.020235276136148627,NHAA_MALEPC6_2012
0.036024827432000785,NHAA_MALEPC7_2012
0.015373526776404453,NHAA_MALEPC8_2012
0.019004329667418055,NHAA_MALEPC9_2012
0.02171872547353168,NHAA_MALEPC10_2012
0.01807892815918973,NHAA_MALEPC11_2012
0.014057380680642863,NHAA_MALEPC12_2012
0.003833623402290003,NHAA_MALEPC13_2012
0.02051468243744268,NHAA_MALEPC14_2012
0.04677500598808263,NHAA_MALEPC15_2012
0.010941152136871649,NHAA_MALEPC16_2012
0.013041475899635295,NHAA_MALEPC17_2012
0.009039860883751676,NHAA_MALEPC18_2012
0.04950313320023883,NHAA_FEMALE2012_0
0.04560906525773884,NHAA_FEMALE2012_1
0.039551850007650366,NHAA_FEMALE2012_2
0.034087921476193925,NHAA_FEMALE2012_3
0.04240961797407501,NHAA_FEMALE2012_4
0.036513792578260804,NHAA_FEMALE2012_5
0.04916762360560396,NHAA_FEMALE2012_6
0.03868189336687454,NHAA_FEMALE2012_7
0.04260331198397686,NHAA_FEMALE2012_8
0.058120840302507706,NHAA_FEMALE2012_9
0.03167551634350102,NHAA_FEMALE2012_10
0.034140027783035376,NHAA_FEMALE2012_11
0.05218293367780075,NHAA_FEMALE2012_12
0.0231108295512709,NHAA_FEMALE2012_13
0.023821708885647414,NHAA_FEMALE2012_14
0.035910098610944526,NHAA_FEMALE2012_15
0.0371306405606608,NHAA_FEMALE2012_16
0.01985663381501758,NHAA_FEMALE2012_17
0.03680817141165209,NHAA_FEMALE2012_18
0.13282041555517482,NHAA_FEMALEPC_OF_TOTAL
0.02118066587195806,NHAA_FEMALEPC1_2012
0.028539207920512507,NHAA_FEMALEPC2_2012
0.05151710830001115,NHAA_FEMALEPC3_2012
0.022994847296446602,NHAA_FEMALEPC4_2012
0.01982142091633592,NHAA_FEMALEPC5_2012
0.0180323627915244,NHAA_FEMALEPC6_2012
0.02702987248869292,NHAA_FEMALEPC7_2012
0.010932341457677424,NHAA_FEMALEPC8_2012
0.017856750149974628,NHAA_FEMALEPC9_2012
0.03385538992566362,NHAA_FEMALEPC10_2012
0.007685301702017951,NHAA_FEMALEPC11_2012
0.009875901187909127,NHAA_FEMALEPC12_2012
0.010726035189960919,NHAA_FEMALEPC13_2012
0.01416430987799415,NHAA_FEMALEPC14_2012
0.016035127576934358,NHAA_FEMALEPC15_2012
0.008213731904277132,NHAA_FEMALEPC16_2012
0.010666296362248457,NHAA_FEMALEPC17_2012
0.0059359096922270566,NHAA_FEMALEPC18_2012
0.027862652058048182,NHNA_MALE2012_0
0.02622013855241299,NHNA_MALE2012_1
0.01802835083133872,NHNA_MALE2012_2
0.016391769755276075,NHNA_MALE2012_3
0.018285980870281555,NHNA_MALE2012_4
0.020874569211131046,NHNA_MALE2012_5
0.026311188218655183,NHNA_MALE2012_6
0.028381009979506926,NHNA_MALE2012_7
0.02951190363707174,NHNA_MALE2012_8
0.023275170175263857,NHNA_MALE2012_9
0.012783955640874317,NHNA_MALE2012_10
0.021652490629036434,NHNA_MALE2012_11
0.015482924788526514,NHNA_MALE2012_12
0.019755784933109415,NHNA_MALE2012_13
0.02332565300942107,NHNA_MALE2012_14
0.0071286144331183295,NHNA_MALE2012_15
0.02341401265672812,NHNA_MALE2012_16
0.0,NHNA_MALE2012_17
0.0,NHNA_MALE2012_18
0.04568959096073357,NHNA_MALEPC_OF_TOTAL
0.0180060429907219,NHNA_MALEPC1_2012
0.0054984996584744655,NHNA_MALEPC2_2012
0.0005629667443982117,NHNA_MALEPC3_2012
0.000921488554160419,NHNA_MALEPC4_2012
0.00936307844209548,NHNA_MALEPC5_2012
0.004382873607498187,NHNA_MALEPC6_2012
0.008357793933329265,NHNA_MALEPC7_2012
0.01758988413588833,NHNA_MALEPC8_2012
0.01930837395873894,NHNA_MALEPC9_2012
0.015944554950195824,NHNA_MALEPC10_2012
0.017422346668641276,NHNA_MALEPC11_2012
0.004761867761665128,NHNA_MALEPC12_2012
0.005982984389425918,NHNA_MALEPC13_2012
0.009363337817806934,NHNA_MALEPC14_2012
0.002026139303609462,NHNA_MALEPC15_2012
0.006863749618085765,NHNA_MALEPC16_2012
0.0,NHNA_MALEPC17_2012
0.0,NHNA_MALEPC18_2012
0.024091401417113415,NHNA_FEMALE2012_0
0.011441872472352625,NHNA_FEMALE2012_1
0.025721961847906902,NHNA_FEMALE2012_2
0.011917651535682815,NHNA_FEMALE2012_3
0.014088286441604994,NHNA_FEMALE2012_4
0.013316674959871076,NHNA_FEMALE2012_5
0.02014361079716635,NHNA_FEMALE2012_6
0.018754170815041722,NHNA_FEMALE2012_7
0.02314362118706651,NHNA_FEMALE2012_8
0.03232134068285753,NHNA_FEMALE2012_9
0.01579127383525292,NHNA_FEMALE2012_10
0.019659681973728145,NHNA_FEMALE2012_11
0.01662016735809831,NHNA_FEMALE2012_12
0.017140564113369443,NHNA_FEMALE2012_13
0.023018324957115692,NHNA_FEMALE2012_14
0.00349572790140576,NHNA_FEMALE2012_15
0.02946184246134718,NHNA_FEMALE2012_16
0.014651545640430329,NHNA_FEMALE2012_17
0.0,NHNA_FEMALE2012_18
0.06411061172271476,NHNA_FEMALEPC_OF_TOTAL
0.014040442445066206,NHNA_FEMALEPC1_2012
0.010656194872859046,NHNA_FEMALEPC2_2012
0.011246163217184905,NHNA_FEMALEPC3_2012
0.004714330130874727,NHNA_FEMALEPC4_2012
0.009251204046947284,NHNA_FEMALEPC5_2012
0.005318455838668235,NHNA_FEMALEPC6_2012
0.011949791162104,NHNA_FEMALEPC7_2012
0.012056738473258348,NHNA_FEMALEPC8_2012
0.01589950194675417,NHNA_FEMALEPC9_2012
0.03407045544335105,NHNA_FEMALEPC10_2012
0.012620956286255453,NHNA_FEMALEPC11_2012
0.019935645088401135,NHNA_FEMALEPC12_2012
0.027645005118353834,NHNA_FEMALEPC13_2012
0.02086911639670576,NHNA_FEMALEPC14_2012
0.003753406715680318,NHNA_FEMALEPC15_2012
0.01130101235142014,NHNA_FEMALEPC16_2012
0.02411568904933347,NHNA_FEMALEPC17_2012
0.0,NHNA_FEMALEPC18_2012
0.09360688831433603,NHTOM_MALE2012_0
0.10398064156144837,NHTOM_MALE2012_1
0.09929694579240449,NHTOM_MALE2012_2
0.08256789576962718,NHTOM_MALE2012_3
0.07017756106301629,NHTOM_MALE2012_4
0.07018785274088275,NHTOM_MALE2012_5
0.05659750512968751,NHTOM_MALE2012_6
0.04345729587664991,NHTOM_MALE2012_7
0.05459401611447546,NHTOM_MALE2012_8
0.06905108563139242,NHTOM_MALE2012_9
0.0806772438291555,NHTOM_MALE2012_10
0.06754074894596121,NHTOM_MALE2012_11
0.08875978591005655,NHTOM_MALE2012_12
0.07574594803024132,NHTOM_MALE2012_13
0.06432993134568012,NHTOM_MALE2012_14
0.06431013888470617,NHTOM_MALE2012_15
0.05348801668926051,NHTOM_MALE2012_16
0.05201894452567744,NHTOM_MALE2012_17
0.029819871533680157,NHTOM_MALE2012_18
0.0336092711881578,NHTOM_MALEPC_OF_TOTAL
0.040455729241405475,NHTOM_MALEPC1_2012
0.029312630233425677,NHTOM_MALEPC2_2012
0.034759202093789035,NHTOM_MALEPC3_2012
0.066742001329714,NHTOM_MALEPC4_2012
0.03812954822319588,NHTOM_MALEPC5_2012
0.0727265668629411,NHTOM_MALEPC6_2012
0.03922312825257228,NHTOM_MALEPC7_2012
0.05161672430395717,NHTOM_MALEPC8_2012
0.04552569684058289,NHTOM_MALEPC9_2012
0.04018272606922896,NHTOM_MALEPC10_2012
0.055289082907161,NHTOM_MALEPC11_2012
0.08384985803652989,NHTOM_MALEPC12_2012
0.06335489596785585,NHTOM_MALEPC13_2012
0.06789179016429105,NHTOM_MALEPC14_2012
0.11739304252165203,NHTOM_MALEPC15_2012
0.08073844507376379,NHTOM_MALEPC16_2012
0.06593478570921225,NHTOM_MALEPC17_2012
0.04272463663305415,NHTOM_MALEPC18_2012
0.1077329465792857,NHTOM_FEMALE2012_0
0.05872024529291906,NHTOM_FEMALE2012_1
0.06350175536599824,NHTOM_FEMALE2012_2
0.05207805947546858,NHTOM_FEMALE2012_3
0.05253868462082883,NHTOM_FEMALE2012_4
0.07006658898292112,NHTOM_FEMALE2012_5
0.026408420117237853,NHTOM_FEMALE2012_6
0.06854668130445665,NHTOM_FEMALE2012_7
0.03520544902292946,NHTOM_FEMALE2012_8
0.047854853754533654,NHTOM_FEMALE2012_9
0.04922034337084339,NHTOM_FEMALE2012_10
0.08850357360391754,NHTOM_FEMALE2012_11
0.07454104220132418,NHTOM_FEMALE2012_12
0.09834475832308527,NHTOM_FEMALE2012_13
0.10357317029881001,NHTOM_FEMALE2012_14
0.07193993062334979,NHTOM_FEMALE2012_15
0.1062382224862956,NHTOM_FEMALE2012_16
0.06583891482179047,NHTOM_FEMALE2012_17
0.04991972302189057,NHTOM_FEMALE2012_18
0.051676312455738706,NHTOM_FEMALEPC_OF_TOTAL
0.033568691082632746,NHTOM_FEMALEPC1_2012
0.017254471546726217,NHTOM_FEMALEPC2_2012
0.038097817519398586,NHTOM_FEMALEPC3_2012
0.0663169454527075,NHTOM_FEMALEPC4_2012
0.0469261749340873,NHTOM_FEMALEPC5_2012
0.06555558667258518,NHTOM_FEMALEPC6_2012
0.10552246356153375,NHTOM_FEMALEPC7_2012
0.0654253713232133,NHTOM_FEMALEPC8_2012
0.04219215499714297,NHTOM_FEMALEPC9_2012
0.04705745120163982,NHTOM_FEMALEPC10_2012
0.05910213608487248,NHTOM_FEMALEPC11_2012
0.05103269302180342,NHTOM_FEMALEPC12_2012
0.04377955841084584,NHTOM_FEMALEPC13_2012
0.07362743428099942,NHTOM_FEMALEPC14_2012
0.11780644419598764,NHTOM_FEMALEPC15_2012
0.13834157827123997,NHTOM_FEMALEPC16_2012
0.09693406063278565,NHTOM_FEMALEPC17_2012
0.06199415181456539,NHTOM_FEMALEPC18_2012
0.11995977000301199,NHWAC_MALE2012_0
0.12342125318536366,NHWAC_MALE2012_1
0.11747575502633398,NHWAC_MALE2012_2
0.12618952296696428,NHWAC_MALE2012_3
0.1173093353595498,NHWAC_MALE2012_4
0.12026438545574274,NHWAC_MALE2012_5
0.1261417768282182,NHWAC_MALE2012_6
0.12530510843747258,NHWAC_MALE2012_7
0.14346091330258395,NHWAC_MALE2012_8
0.14209756951092037,NHWAC_MALE2012_9
0.10212072875767636,NHWAC_MALE2012_10
0.11928228890463606,NHWAC_MALE2012_11
0.0975097814983989,NHWAC_MALE2012_12
0.11477225055236527,NHWAC_MALE2012_13
0.1304504423317776,NHWAC_MALE2012_14
0.09851727488097131,NHWAC_MALE2012_15
0.09320113559835459,NHWAC_MALE2012_16
0.08438205512206934,NHWAC_MALE2012_17
0.06188551864417678,NHWAC_MALE2012_18
0.07708072922681165,NHWAC_MALEPC_OF_TOTAL
0.16763391692331456,NHWAC_MALEPC1_2012
0.20595562537248066,NHWAC_MALEPC2_2012
0.21072837222060647,NHWAC_MALEPC3_2012
0.0768190302937054,NHWAC_MALEPC4_2012
0.2192087128441057,NHWAC_MALEPC5_2012
0.10818079064218297,NHWAC_MALEPC6_2012
0.14011296428171283,NHWAC_MALEPC7_2012
0.13923934584486514,NHWAC_MALEPC8_2012
0.11075401466750985,NHWAC_MALEPC9_2012
0.08037066688442399,NHWAC_MALEPC10_2012
0.22065468294090368,NHWAC_MALEPC11_2012
0.2365997271364927,NHWAC_MALEPC12_2012
0.15922915874985982,NHWAC_MALEPC13_2012
0.10181381515475854,NHWAC_MALEPC14_2012
0.09871144882488325,NHWAC_MALEPC15_2012
0.10660411286037907,NHWAC_MALEPC16_2012
0.149701734360592,NHWAC_MALEPC17_2012
0.10654703829924816,NHWAC_MALEPC18_2012
0.13101734709455276,NHWAC_FEMALE2012_0
0.11584508667570872,NHWAC_FEMALE2012_1
0.11929480560842103,NHWAC_FEMALE2012_2
0.11848601966181865,NHWAC_FEMALE2012_3
0.11949052850621789,NHWAC_FEMALE2012_4
0.12866096810840771,NHWAC_FEMALE2012_5
0.1305937863975224,NHWAC_FEMALE2012_6
0.13017615021831055,NHWAC_FEMALE2012_7
0.14161572468575087,NHWAC_FEMALE2012_8
0.12803457400805215,NHWAC_FEMALE2012_9
0.12887183030655616,NHWAC_FEMALE2012_10
0.11837361581956152,NHWAC_FEMALE2012_11
0.10752789269974836,NHWAC_FEMALE2012_12
0.12655522382421786,NHWAC_FEMALE2012_13
0.10927132536155135,NHWAC_FEMALE2012_14
0.12934235337888084,NHWAC_FEMALE2012_15
0.1322321370543189,NHWAC_FEMALE2012_16
0.1176144611398066,NHWAC_FEMALE2012_17
0.10109583263966634,NHWAC_FEMALE2012_18
0.05211394157268002,NHWAC_FEMALEPC_OF_TOTAL
0.13580852099274596,NHWAC_FEMALEPC1_2012
0.1613651757846285,NHWAC_FEMALEPC2_2012
0.1402535428384124,NHWAC_FEMALEPC3_2012
0.0804211017778921,NHWAC_FEMALEPC4_2012
0.22967296300918244,NHWAC_FEMALEPC5_2012
0.16761950440190074,NHWAC_FEMALEPC6_2012
0.17554403249434547,NHWAC_FEMALEPC7_2012
0.15315359943907145,NHWAC_FEMALEPC8_2012
0.10528563166298747,NHWAC_FEMALEPC9_2012
0.13695466679198906,NHWAC_FEMALEPC10_2012
0.2279715801512599,NHWAC_FEMALEPC11_2012
0.20945972676848046,NHWAC_FEMALEPC12_2012
0.11410964226936995,NHWAC_FEMALEPC13_2012
0.10557300465760996,NHWAC_FEMALEPC14_2012
0.1006088613723911,NHWAC_FEMALEPC15_2012
0.13094921358781803,NHWAC_FEMALEPC16_2012
0.10943276534532514,NHWAC_FEMALEPC17_2012
0.06343893240163248,NHWAC_FEMALEPC18_2012
0.09853857674167424,NHBAC_MALE2012_0
0.11428471308891115,NHBAC_MALE2012_1
0.10097573965101575,NHBAC_MALE2012_2
0.12103855767366549,NHBAC_MALE2012_3
0.11534736202544413,NHBAC_MALE2012_4
0.07934093920563494,NHBAC_MALE2012_5
0.07524741850238964,NHBAC_MALE2012_6
0.06959628048646321,NHBAC_MALE2012_7
0.08723824357556009,NHBAC_MALE2012_8
0.08246844087772352,NHBAC_MALE2012_9
0.06408201370422897,NHBAC_MALE2012_10
0.08548302149297837,NHBAC_MALE2012_11
0.07919469907524242,NHBAC_MALE2012_12
0.0785085852265545,NHBAC_MALE2012_13
0.09186964922726522,NHBAC_MALE2012_14
0.08565978502562814,NHBAC_MALE2012_15
0.11011731764481111,NHBAC_MALE2012_16
0.08203789042700088,NHBAC_MALE2012_17
0.07299068044936086,NHBAC_MALE2012_18
0.08634655100281759,NHBAC_MALEPC_OF_TOTAL
0.11624713352100503,NHBAC_MALEPC1_2012
0.07865696278637974,NHBAC_MALEPC2_2012
0.09998283757044915,NHBAC_MALEPC3_2012
0.04073480018994394,NHBAC_MALEPC4_2012
0.03273754228067087,NHBAC_MALEPC5_2012
0.07824257598812104,NHBAC_MALEPC6_2012
0.04445615876352868,NHBAC_MALEPC7_2012
0.08247575322113301,NHBAC_MALEPC8_2012
0.0915500247075168,NHBAC_MALEPC9_2012
0.12033411201619842,NHBAC_MALEPC10_2012
0.14423873767320386,NHBAC_MALEPC11_2012
0.03372164935247346,NHBAC_MALEPC12_2012
0.08487555904962929,NHBAC_MALEPC13_2012
0.07914130566272583,NHBAC_MALEPC14_2012
0.09972385771674575,NHBAC_MALEPC15_2012
0.13937341774256667,NHBAC_MALEPC16_2012
0.07151624834725777,NHBAC_MALEPC17_2012
0.07981782573268864,NHBAC_MALEPC18_2012
0.11233445390124457,NHBAC_FEMALE2012_0
0.10942048547560076,NHBAC_FEMALE2012_1
0.0928227644395286,NHBAC_FEMALE2012_2
0.08943986883986495,NHBAC_FEMALE2012_3
0.07143854070112182,NHBAC_FEMALE2012_4
0.0813749476496916,NHBAC_FEMALE2012_5
0.06270485718828102,NHBAC_FEMALE2012_6
0.07157525614673285,NHBAC_FEMALE2012_7
0.0760107129942445,NHBAC_FEMALE2012_8
0.07390348368918648,NHBAC_FEMALE2012_9
0.09374726038289286,NHBAC_FEMALE2012_10
0.08778417485544653,NHBAC_FEMALE2012_11
0.10737295733585317,NHBAC_FEMALE2012_12
0.11238092627091681,NHBAC_FEMALE2012_13
0.11584870418945117,NHBAC_FEMALE2012_14
0.12257129034513926,NHBAC_FEMALE2012_15
0.12709691806414244,NHBAC_FEMALE2012_16
0.11815650288414375,NHBAC_FEMALE2012_17
0.10479296823190246,NHBAC_FEMALE2012_18
0.08947861501496428,NHBAC_FEMALEPC_OF_TOTAL
0.1444040705757013,NHBAC_FEMALEPC1_2012
0.10991688838812202,NHBAC_FEMALEPC2_2012
0.09371449484973343,NHBAC_FEMALEPC3_2012
0.07870631703322997,NHBAC_FEMALEPC4_2012
0.045447935235891926,NHBAC_FEMALEPC5_2012
0.05047582586451794,NHBAC_FEMALEPC6_2012
0.11643341037924337,NHBAC_FEMALEPC7_2012
0.06544080596841684,NHBAC_FEMALEPC8_2012
0.09784244641034556,NHBAC_FEMALEPC9_2012
0.11802134611629556,NHBAC_FEMALEPC10_2012
0.07077660572310839,NHBAC_FEMALEPC11_2012
0.07839532319050296,NHBAC_FEMALEPC12_2012
0.1021375917292336,NHBAC_FEMALEPC13_2012
0.12300416443404981,NHBAC_FEMALEPC14_2012
0.13045116704911425,NHBAC_FEMALEPC15_2012
0.14015716634648503,NHBAC_FEMALEPC16_2012
0.11355408961956126,NHBAC_FEMALEPC17_2012
0.14620850822033632,NHBAC_FEMALEPC18_2012
0.08631967345107555,NHIAC_MALE2012_0
0.03144006245217801,NHIAC_MALE2012_1
0.04215123098473456,NHIAC_MALE2012_2
0.04870280357723291,NHIAC_MALE2012_3
0.027812676357724955,NHIAC_MALE2012_4
0.03220054249992445,NHIAC_MALE2012_5
0.03675502073359642,NHIAC_MALE2012_6
0.06355386108801205,NHIAC_MALE2012_7
0.03547709096435923,NHIAC_MALE2012_8
0.04529462850396216,NHIAC_MALE2012_9
0.06978115163377832,NHIAC_MALE2012_10
0.05105464917842733,NHIAC_MALE2012_11
0.07503905661146329,NHIAC_MALE2012_12
0.0444067585082611,NHIAC_MALE2012_13
0.05860843995414148,NHIAC_MALE2012_14
0.05208242168897541,NHIAC_MALE2012_15
0.023985727715540858,NHIAC_MALE2012_16
0.02669642944418634,NHIAC_MALE2012_17
0.0049160204108029005,NHIAC_MALE2012_18
0.04728203512643157,NHIAC_MALEPC_OF_TOTAL
0.07331730694093319,NHIAC_MALEPC1_2012
0.029853815543939767,NHIAC_MALEPC2_2012
0.05563510185253655,NHIAC_MALEPC3_2012
0.02112429029623057,NHIAC_MALEPC4_2012
0.05729743927870548,NHIAC_MALEPC5_2012
0.06923095387168779,NHIAC_MALEPC6_2012
0.06216587242153132,NHIAC_MALEPC7_2012
0.01828699867247239,NHIAC_MALEPC8_2012
0.05389151880465419,NHIAC_MALEPC9_2012
0.06822758651195204,NHIAC_MALEPC10_2012
0.06451790615190219,NHIAC_MALEPC11_2012
0.08457974152700021,NHIAC_MALEPC12_2012
0.053754402881068336,NHIAC_MALEPC13_2012
0.07553843642280357,NHIAC_MALEPC14_2012
0.09090646373588193,NHIAC_MALEPC15_2012
0.03363282550422527,NHIAC_MALEPC16_2012
0.03720120862035858,NHIAC_MALEPC17_2012
0.03677000028825093,NHIAC_MALEPC18_2012
0.08858403753366498,NHIAC_FEMALE2012_0
0.026658734428197738,NHIAC_FEMALE2012_1
0.03156551584405302,NHIAC_FEMALE2012_2
0.040136672483494874,NHIAC_FEMALE2012_3
0.032449338471652794,NHIAC_FEMALE2012_4
0.03908321485568925,NHIAC_FEMALE2012_5
0.029504822170222243,NHIAC_FEMALE2012_6
0.04512138096474948,NHIAC_FEMALE2012_7
0.03029832879759915,NHIAC_FEMALE2012_8
0.03459924324270303,NHIAC_FEMALE2012_9
0.07676951348633392,NHIAC_FEMALE2012_10
0.05484741157336074,NHIAC_FEMALE2012_11
0.044658199154077795,NHIAC_FEMALE2012_12
0.11731615647551923,NHIAC_FEMALE2012_13
0.08928756175531691,NHIAC_FEMALE2012_14
0.04950125521237565,NHIAC_FEMALE2012_15
0.049038600580846324,NHIAC_FEMALE2012_16
0.03669269992106963,NHIAC_FEMALE2012_17
0.03194673243431767,NHIAC_FEMALE2012_18
0.041831515816154526,NHIAC_FEMALEPC_OF_TOTAL
0.027405872016290148,NHIAC_FEMALEPC1_2012
0.029837571909870277,NHIAC_FEMALEPC2_2012
0.025353848734984072,NHIAC_FEMALEPC3_2012
0.07701827197543,NHIAC_FEMALEPC4_2012
0.0327879866545814,NHIAC_FEMALEPC5_2012
0.08731717952181292,NHIAC_FEMALEPC6_2012
0.050313492539676985,NHIAC_FEMALEPC7_2012
0.039037870432429254,NHIAC_FEMALEPC8_2012
0.04718122691441618,NHIAC_FEMALEPC9_2012
0.05601118626382315,NHIAC_FEMALEPC10_2012
0.03385618539069989,NHIAC_FEMALEPC11_2012
0.03508483532111612,NHIAC_FEMALEPC12_2012
0.12827034835008025,NHIAC_FEMALEPC13_2012
0.06522476455589551,NHIAC_FEMALEPC14_2012
0.08963496371528555,NHIAC_FEMALEPC15_2012
0.09195625160964907,NHIAC_FEMALEPC16_2012
0.09371146447074885,NHIAC_FEMALEPC17_2012
0.04873462779566068,NHIAC_FEMALEPC18_2012
0.0701203788480001,NHAAC_MALE2012_0
0.03703879500474298,NHAAC_MALE2012_1
0.04612044684262621,NHAAC_MALE2012_2
0.04730555145761567,NHAAC_MALE2012_3
0.06900048243519857,NHAAC_MALE2012_4
0.03478241173048724,NHAAC_MALE2012_5
0.04074712072181909,NHAAC_MALE2012_6
0.054892592708118935,NHAAC_MALE2012_7
0.04471930669916002,NHAAC_MALE2012_8
0.06700381528521272,NHAAC_MALE2012_9
0.05306157264686977,NHAAC_MALE2012_10
0.034184087570046685,NHAAC_MALE2012_11
0.03292566074022449,NHAAC_MALE2012_12
0.030566078928598098,NHAAC_MALE2012_13
0.032535709263956755,NHAAC_MALE2012_14
0.02319845995526349,NHAAC_MALE2012_15
0.02365692898213261,NHAAC_MALE2012_16
0.022162003870253903,NHAAC_MALE2012_17
0.018436450539378858,NHAAC_MALE2012_18
0.12514045049640712,NHAAC_MALEPC_OF_TOTAL
0.03621333312440131,NHAAC_MALEPC1_2012
0.028022732327234873,NHAAC_MALEPC2_2012
0.017052094473752197,NHAAC_MALEPC3_2012
0.03192733133378649,NHAAC_MALEPC4_2012
0.017136186600099818,NHAAC_MALEPC5_2012
0.019083688381218798,NHAAC_MALEPC6_2012
0.02552689167400063,NHAAC_MALEPC7_2012
0.00373417162638263,NHAAC_MALEPC8_2012
0.013339630722071574,NHAAC_MALEPC9_2012
0.029066024288363277,NHAAC_MALEPC10_2012
0.022494539192023544,NHAAC_MALEPC11_2012
0.009031452260604002,NHAAC_MALEPC12_2012
0.01698729301434624,NHAAC_MALEPC13_2012
0.005278348331311141,NHAAC_MALEPC14_2012
0.007313742608595554,NHAAC_MALEPC15_2012
0.02431015990131013,NHAAC_MALEPC16_2012
0.005142316647013052,NHAAC_MALEPC17_2012
0.015560187916045862,NHAAC_MALEPC18_2012
0.054918730971250745,NHAAC_FEMALE2012_0
0.03278370163057782,NHAAC_FEMALE2012_1
0.050424046415408263,NHAAC_FEMALE2012_2
0.03629579108288592,NHAAC_FEMALE2012_3
0.04776980778685268,NHAAC_FEMALE2012_4
0.04491873705661374,NHAAC_FEMALE2012_5
0.05376715719023228,NHAAC_FEMALE2012_6
0.0411981992759914,NHAAC_FEMALE2012_7
0.039339210221873824,NHAAC_FEMALE2012_8
0.051227557377408826,NHAAC_FEMALE2012_9
0.027101219987220468,NHAAC_FEMALE2012_10
0.036787863188016925,NHAAC_FEMALE2012_11
0.06760566680705427,NHAAC_FEMALE2012_12
0.026816643285313198,NHAAC_FEMALE2012_13
0.022667532255930732,NHAAC_FEMALE2012_14
0.03604027145216388,NHAAC_FEMALE2012_15
0.04562113832451514,NHAAC_FEMALE2012_16
0.030722984724745293,NHAAC_FEMALE2012_17
0.030612413103624066,NHAAC_FEMALE2012_18
0.12494435478176318,NHAAC_FEMALEPC_OF_TOTAL
0.03638432691375795,NHAAC_FEMALEPC1_2012
0.04026847464203523,NHAAC_FEMALEPC2_2012
0.025906028347923816,NHAAC_FEMALEPC3_2012
0.019512171809198346,NHAAC_FEMALEPC4_2012
0.01309254033258723,NHAAC_FEMALEPC5_2012
0.0211539934440352,NHAAC_FEMALEPC6_2012
0.023508668336608696,NHAAC_FEMALEPC7_2012
0.023277134531641847,NHAAC_FEMALEPC8_2012
0.021430161250194178,NHAAC_FEMALEPC9_2012
0.03412176078351527,NHAAC_FEMALEPC10_2012
0.0074248140868362015,NHAAC_FEMALEPC11_2012
0.013511455774379766,NHAAC_FEMALEPC12_2012
0.01479278487612904,NHAAC_FEMALEPC13_2012
